product_id,pubchem_cid,iupac_name,functional_description,sync_failed,sync_failed_reason,last_sync_attempt,last_sync_success
1568,6262,"(2S)-2,5-diaminopentanoic acid","L-ornithine is an optically active form of ornithine having L-configuration. It has a role as a hepatoprotective agent, a mouse metabolite and an algal metabolite. It is an ornithine and a non-proteinogenic L-alpha-amino acid. It is a conjugate base of a L-ornithinium(1+). It is a conjugate acid of a L-ornithinate. It is an enantiomer of a D-ornithine.",0,,2026-03-25 23:57:34.356073,2026-04-20 23:26:46
1569,119307,"(2R,3R,4S,5S,6R)-2-[[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-12-hydroxy-17-[(1S)-1-hydroxy-1,5-dimethyl-hex-4-enyl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol","(20S)-ginsenoside Rh2 is a ginsenoside found in Panax species that is dammarane which is substituted by hydroxy groups at the 3beta, 12beta and 20 pro-S positions, in which the hydroxy group at position 3 has been converted to the corresponding beta-D-glucopyranoside, and in which a double bond has been introduced at the 24-25 position. It has a role as an antineoplastic agent, a bone density conservation agent, a hepatoprotective agent, an apoptosis inducer, a plant metabolite and a cardioprotective agent. It is a beta-D-glucoside, a tetracyclic triterpenoid, a 12beta-hydroxy steroid, a 20-hydroxy steroid and a ginsenoside. It derives from a hydride of a dammarane.",0,,2026-03-25 23:57:55.648703,2026-03-25 23:58:02.414136
1571,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:02.525486,
1575,2758,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane","1,8-cineole is a cineole. It has a role as a flavouring agent.",0,,2026-03-25 23:58:03.681931,2026-04-20 23:26:51
1576,6616,"2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",Camphene is a monoterpene with a bicyclic skeleton that is bicyclo[2.2.1]heptane substituted by geminal methyl groups at position 2 and a methylidene group at position 3. It is a widespread natural product found in many essential oils. It has a role as a fragrance and a plant metabolite. It is a monoterpene and a carbobicyclic compound.,0,,2026-03-25 23:58:13.278317,2026-04-20 23:26:52
1577,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:36.315825,
1578,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:37.430149,
1579,449293,"(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-ol",Tropine is a derivative of tropane having a hydroxy group at the 3-position. It has a role as a mouse metabolite. It is a conjugate base of a tropinium.,0,,2026-03-25 23:58:38.553603,2026-03-25 23:58:45.322182
1580,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:45.437391,
1582,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:46.519679,
1586,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:47.676502,
1589,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:58:48.802509,
1590,5283454,(Z)-N-(2-hydroxyethyl)octadec-9-enamide,"Oleoyl ethanolamide is an N-(long-chain-acyl)ethanolamine that is the ethanolamide of oleic acid. The monounsaturated analogue of the endocannabinoid anandamide. It has a role as a geroprotector, a PPARalpha agonist and an EC 3.5.1.23 (ceramidase) inhibitor. It is a N-acylethanolamine 18:1, a N-(long-chain-acyl)ethanolamine and an endocannabinoid. It is functionally related to an oleic acid.",0,,2026-03-25 23:58:49.887960,2026-04-20 23:27:00
1596,368,"N'-(4-aminobutyl)butane-1,4-diamine","Sym-homospermidine is a polyazaalkane comprising undecane with three aza groups placed at the 1-, 6- and 11-positions. It is a triamine and a polyazaalkane. It is a conjugate base of a sym-homospermidinium(3+).",0,,2026-03-25 23:58:56.802641,2026-03-25 23:59:04.589203
1597,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:59:04.702854,
1598,194365,"N'-[3-(3-aminopropylamino)propyl]butane-1,4-diamine","Thermospermine is propane-1,3-diamine in which a hydrogen attached to one nitrogen is substituted by a 3-aminoprop-1-yl group, and a hydrogen attached to the other nitrogen is substituted by a 4-aminobut-1-yl group. A polyamine natural product, its name arises from its similarity to spermine and the fact that it was first isolated from the extreme thermophile, Thermus thermophilus. It is a tetramine and a polyazaalkane. It is a conjugate base of a thermosperminium(4+).",0,,2026-03-25 23:59:05.785433,2026-03-25 23:59:11.924923
1599,449517,(2S)-2-amino-5-[[(1R)-2-[[2-[4-[3-[[2-[[(2R)-2-[[(4S)-4-amino-4-carboxy-butanoyl]amino]-3-sulfanyl-propanoyl]amino]acetyl]amino]propylamino]butylamino]-2-oxo-ethyl]amino]-2-oxo-1-(sulfanylmethyl)ethyl]amino]-5-oxo-pentanoic acid,Trypanothione is a glutathione derivative. It is functionally related to a spermidine. It is a conjugate base of a trypanothione(1+).,0,,2026-03-25 23:59:12.035436,2026-03-25 23:59:18.016429
1600,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:59:18.131001,
1601,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:59:19.224586,
1603,260535,"methyl (1R,9R,10S,11R,12R,19R)-11-acetoxy-12-ethyl-10-hydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2(7),3,5,13-tetraene-10-carboxylate","Vindoline is a methyl ester, a tertiary alcohol, a vinca alkaloid, an organic heteropentacyclic compound, an alkaloid ester, an acetate ester and a tertiary amino compound. It is a conjugate base of a vindolinium(1+).",0,,2026-03-25 23:59:20.465834,2026-03-25 23:59:27.224101
1604,21599924,"(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-3,12-dihydroxy-17-[(1S)-1-hydroxy-1,5-dimethyl-hex-4-enyl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-3-yl]oxy-6-methyl-tetrahydropyran-3,4,5-triol","Ginsenoside Rg2 is a ginsenoside found in Panax species that is dammarane which is substituted by hydroxy groups at the 3beta, 6alpha, 12beta and 20 pro-S positions, in which the hydroxy group at position 6 has been converted to the corresponding alpha-L-rhamnopyranosyl-(12)-beta-D-glucopyranoside, and in which a double bond has been introduced at the 24-25 position. It has a role as an anticoagulant, a plant metabolite and a cardioprotective agent. It is a 3beta-hydroxy-4,4-dimethylsteroid, a beta-D-glucoside, a tetracyclic triterpenoid, a 3beta-hydroxy steroid, a 12beta-hydroxy steroid, a 20-hydroxy steroid, a disaccharide derivative and a ginsenoside. It derives from a hydride of a dammarane.",0,,2026-03-25 23:59:27.338856,2026-03-25 23:59:33.660357
1605,441921,"(2S,3R,4R,5R,6S)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-17-[(1S)-1,5-dimethyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-hex-4-enyl]-3,12-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-3-yl]oxy-6-methyl-tetrahydropyran-3,4,5-triol","Ginsenoside Re is a ginsenoside found in Panax ginseng that is dammarane which is substituted by hydroxy groups at the 3beta, 6alpha, 12beta and 20 pro-S positions, in which the hydroxy groups at positions 6 and 20 have been converted to the corresponding alpha-L-rhamnopyranosyl-(12)-beta-D-glucopyranoside and beta-D-glucopyranoside respectively, and in which a double bond has been introduced at the 24-25 position. It has a role as an antioxidant, an antineoplastic agent, a neuroprotective agent, an anti-inflammatory agent, a nephroprotective agent and a plant metabolite. It is a 3beta-hydroxy-4,4-dimethylsteroid, a beta-D-glucoside, a tetracyclic triterpenoid, a 3beta-hydroxy steroid, a 12beta-hydroxy steroid, a disaccharide derivative and a ginsenoside. It derives from a hydride of a dammarane.",0,,2026-03-25 23:59:33.774646,2026-03-25 23:59:40.086221
1609,5473050,3-[(E)-2-(4-hydroxyphenyl)vinyl]-5-methoxy-phenol,"3-methoxy-4',5-dihydroxy-trans-stilbene is a stilbenoid that is trans-resveratrol in which one of the meta-hydroxy groups is converted to the corresponding methyl ether. It is functionally related to a trans-resveratrol.",0,,2026-03-25 23:59:40.199855,2026-03-25 23:59:46.675905
1610,5281727,"4-[(E)-2-(3,5-dimethoxyphenyl)vinyl]phenol","Pterostilbene is a stilbenol that consists of trans-stilbene bearing a hydroxy group at position 4 as well as two methoxy substituents at positions 3' and 5'. It has a role as an antioxidant, a neurotransmitter, a hypoglycemic agent, an antineoplastic agent, a radical scavenger, a neuroprotective agent, an anti-inflammatory agent, an apoptosis inducer and a plant metabolite. It is a stilbenol, a diether and a member of methoxybenzenes. It derives from a hydride of a trans-stilbene.",0,,2026-03-25 23:59:46.789542,2026-03-25 23:59:52.688910
1613,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:59:52.800089,
1617,,,,1,未找到匹配的PubChem化合物,2026-03-25 23:59:53.983045,
1619,9855795,"(3R,4aS,5R)-4a,5-dimethyl-3-prop-1-en-2-yl-2,3,4,5,6,7-hexahydro-1H-naphthalene","(+)-valencene is a carbobicyclic compound and sesquiterpene that is 1,2,3,4,4a,5,6,7-octahydronaphthalene which is substituted a prop-1-en-2-yl group at position 3 and by methyl groups at positions 4a and 5 (the 3R,4aS,5R- diastereoisomer). It is a sesquiterpene, a polycyclic olefin and a carbobicyclic compound.",0,,2026-03-25 23:59:55.181082,2026-04-20 23:27:13
1620,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:00:02.207158,
1622,6325,ethene,Ethene is a gas molecular entity and an alkene. It has a role as a plant hormone and a refrigerant.,0,,2026-03-26 00:00:03.394471,2026-04-20 23:27:14
1623,439653,"(1S)-1-[(3-hydroxy-4-methoxy-phenyl)methyl]-6-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-7-ol",(S)-reticuline is the (S)-enantiomer of reticuline. It has a role as an EC 2.1.1.116 [3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase] inhibitor. It is a conjugate base of a (S)-reticulinium(1+). It is an enantiomer of a (R)-reticuline.,0,,2026-03-26 00:00:30.515257,2026-03-26 00:00:37.132587
1624,73337,"(6aS)-2,10-dimethoxy-6,6-dimethyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-6-ium-1,11-diol",(S)-magnoflorine is an aporphine alkaloid that is (S)-corytuberine in which the nitrogen has been quaternised by an additional methyl group. It has a role as a plant metabolite. It is an aporphine alkaloid and a quaternary ammonium ion. It is functionally related to a (S)-corytuberine.,0,,2026-03-26 00:00:37.243018,2026-03-26 00:00:43.741272
1634,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:00:43.857307,
1635,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:00:44.922301,
1637,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:00:46.036503,
1639,161336,"methyl (2S,3R,4S)-4-[[(1S)-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indol-1-yl]methyl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-3-vinyl-3,4-dihydro-2H-pyran-5-carboxylate","3alpha(S)-strictosidine is a beta-D-glucoside, a methyl ester, an alkaloid ester and an indole alkaloid. It is a conjugate base of a 3alpha(S)-strictosidinium(1+).",0,,2026-03-26 00:00:47.092859,2026-03-26 00:00:53.882060
1644,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:00:53.992039,
1662,342,3-methylphenol,M-cresol is a cresol with the methyl substituent at position 3. It is a minor urinary metabolite of toluene. It has a role as a human xenobiotic metabolite.,0,,2026-03-26 00:00:55.094410,2026-04-20 23:27:32
1663,7530,1-methoxy-3-methyl-benzene,1-Methoxy-3-methylbenzene is a member of methoxybenzenes.,0,,2026-03-26 00:01:04.737622,2026-03-26 00:01:24.556219
1670,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:01:24.672070,
1672,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:01:25.809755,
1678,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:01:26.980531,
1679,370,"3,4,5-trihydroxybenzoic acid","Gallic acid is a trihydroxybenzoic acid in which the hydroxy groups are at positions 3, 4, and 5. It has a role as a geroprotector, an antioxidant, an antineoplastic agent, a cyclooxygenase 2 inhibitor, an EC 1.13.11.33 (arachidonate 15-lipoxygenase) inhibitor, an apoptosis inducer, an astringent, a plant metabolite and a human xenobiotic metabolite. It is a conjugate acid of a gallate.",0,,2026-03-26 00:01:28.227204,2026-04-20 23:27:38
1696,280,carbon dioxide,"Carbon dioxide is a one-carbon compound with formula CO2 in which the carbon is attached to each oxygen atom by a double bond. A colourless, odourless gas under normal conditions, it is produced during respiration by all animals, fungi and microorganisms that depend directly or indirectly on living or decaying plants for food. It has a role as a vasodilator agent, an anaesthetic, a solvent, an antagonist, a mouse metabolite, a Saccharomyces cerevisiae metabolite, a member of greenhouse gas, an Escherichia coli metabolite, a human metabolite, a member of food packaging gas, a food propellant and a refrigerant. It is a gas molecular entity, a carbon oxide and a one-carbon compound.",0,,2026-03-26 00:01:40.070745,2026-04-20 23:27:39
1716,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:02:00.020484,
1726,222656,(2S)-2-hydroxybutanedioic acid,(S)-malic acid is an optically active form of malic acid having (S)-configuration. It has a role as a geroprotector. It is a conjugate acid of a (S)-malate(2-). It is an enantiomer of a (R)-malic acid.,0,,2026-03-26 00:02:01.254951,2026-04-20 23:27:41
1736,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:02:10.468469,
1738,6449839,"(5S,6Z,8E,10E,12R,14Z)-5,12-dihydroxy-20-oxoicosa-6,8,10,14-tetraenoic acid","20-oxoleukotriene B4 is a leukotriene that is leukotriene B4 bearing an additional oxo substituent at position 20. It has a role as a metabolite. It is a long-chain fatty acid, a leukotriene, a polyunsaturated fatty acid, a dihydroxy monocarboxylic acid, a hydroxyaldehyde and an omega-oxo fatty acid. It is functionally related to an icosa-6,8,10,14-tetraenoic acid. It is a conjugate acid of a 20-oxoleukotriene B4(1-).",0,,2026-03-26 00:02:11.620580,2026-04-20 23:27:43
1739,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:02:18.158950,
1740,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:02:19.326422,
1741,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:02:20.551837,
1742,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:02:21.711323,
1762,73145,"(3S,4aR,6aR,6bS,8aR,12aR,14aR,14bR)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-ol",Beta-amyrin is a pentacyclic triterpenoid that is oleanane substituted at the 3beta-position by a hydroxy group and containing a double bond between positions 12 and 13. It is one of the most commonly occurring triterpenoids in higher plants. It has a role as a plant metabolite and an Aspergillus metabolite. It is a pentacyclic triterpenoid and a secondary alcohol. It derives from a hydride of an oleanane.,0,,2026-03-26 00:02:22.910978,2026-03-26 00:02:29.976391
1763,670,"1,3-dihydroxypropan-2-one","Dihydroxyacetone is a ketotriose consisting of acetone bearing hydroxy substituents at positions 1 and 3. The simplest member of the class of ketoses and the parent of the class of glycerones. It has a role as a metabolite, an antifungal agent, a mouse metabolite, a Saccharomyces cerevisiae metabolite, an Escherichia coli metabolite and a human metabolite. It is a primary alpha-hydroxy ketone and a ketotriose.",0,,2026-03-26 00:02:30.088078,2026-04-20 23:27:49
1764,67179,"(3S)-3,7-dimethylocta-1,6-dien-3-ol",(S)-linalool is the (S)-enantiomer of linalool. It is an enantiomer of a (R)-linalool.,0,,2026-03-26 00:02:40.590264,2026-04-20 23:27:50
1768,,,,1,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",2026-03-26 00:03:14.586341,
1791,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:03:35.795421,
1802,72,"3,4-dihydroxybenzoic acid","3,4-dihydroxybenzoic acid is a dihydroxybenzoic acid in which the hydroxy groups are located at positions 3 and 4. It has a role as an EC 1.14.11.2 (procollagen-proline dioxygenase) inhibitor, an antineoplastic agent, a plant metabolite, a human xenobiotic metabolite and an EC 1.1.1.25 (shikimate dehydrogenase) inhibitor. It is a dihydroxybenzoic acid and a member of catechols. It is functionally related to a benzoic acid. It is a conjugate acid of a 3,4-dihydroxybenzoate.",0,,2026-03-26 00:03:44.012014,2026-04-20 23:27:53
1803,289,"benzene-1,2-diol",Catechol can cause cancer according to The World Health Organization's International Agency for Research on Cancer (IARC).,0,,2026-03-26 00:03:54.558233,2026-04-20 23:27:54
1828,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:04:06.109640,
1831,225936,"(2R,3R)-butane-2,3-diol","(R,R)-butane-2,3-diol is the (R,R) diastereoisomer of butane-2,3-diol. It has a role as a Saccharomyces cerevisiae metabolite. It is an enantiomer of a (S,S)-butane-2,3-diol.",0,,2026-03-26 00:04:07.248763,2026-03-26 00:04:14.596674
1832,,,,1,未找到匹配的PubChem化合物,2026-03-26 00:04:14.707142,
1833,10964469,"(2R,3R)-hexane-2,3-diol",,0,,2026-03-26 00:04:15.894400,2026-03-26 00:04:21.592208
1834,10348624,"(3R,4R)-hexane-3,4-diol",,0,,2026-03-26 00:04:21.706166,2026-03-26 00:04:27.853123
1857,5281607,"5,7-dihydroxy-2-phenylchromen-4-one","Chrysin is a dihydroxyflavone in which the two hydroxy groups are located at positions 5 and 7. It has a role as an antioxidant, an antineoplastic agent, a hepatoprotective agent, an anti-inflammatory agent, a plant metabolite and an EC 2.7.11.18 (myosin-light-chain kinase) inhibitor. It is a dihydroxyflavone and a 7-hydroxyflavonol.",0,,2026-03-26 00:04:27.962557,2026-04-20 23:28:02
1858,5280443,"5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one","Apigenin is a trihydroxyflavone that is flavone substituted by hydroxy groups at positions 4', 5 and 7. It induces autophagy in leukaemia cells. It has a role as a metabolite and an antineoplastic agent. It is a conjugate acid of an apigenin-7-olate.",0,,2026-03-26 00:04:35.907760,2026-04-20 23:28:03
1859,5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-chromen-4-one","Luteolin is a tetrahydroxyflavone in which the four hydroxy groups are located at positions 3', 4', 5 and 7. It is thought to play an important role in the human body as an antioxidant, a free radical scavenger, an anti-inflammatory agent and an immune system modulator as well as being active against several cancers. It has a role as an antineoplastic agent, an angiogenesis inhibitor, a radical scavenger, an immunomodulator, a vascular endothelial growth factor receptor antagonist, an anti-inflammatory agent, an apoptosis inducer, an EC 2.3.1.85 (fatty acid synthase) inhibitor, a nephroprotective agent, a plant metabolite and a c-Jun N-terminal kinase inhibitor. It is a 3'-hydroxyflavonoid and a tetrahydroxyflavone. It is a conjugate acid of a luteolin-7-olate.",0,,2026-03-26 00:04:43.946732,2026-03-26 00:04:51.967321
1860,68071,"(2S)-5,7-dihydroxy-2-phenyl-chroman-4-one","Pinocembrin is a dihydroxyflavanone in which the two hydroxy groups are located at positions 5 and 7. A natural product found in Piper sarmentosum and Cryptocarya chartacea. It has a role as an antioxidant, a metabolite, an antineoplastic agent, a vasodilator agent and a neuroprotective agent. It is a (2S)-flavan-4-one and a dihydroxyflavanone.",0,,2026-03-26 00:04:52.083473,2026-03-26 00:05:00.353734
